DESCRIPTOR_NAME,Owner,NAMESPACE,CODE_VALUE,SHORT_DESCRIPTION,DESCRIPTION
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Modoc,Modoc,The Modoc Tribe of Oklahoma
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Mohegan,Mohegan,Mohegan Tribe of Indians of Connecticut
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Mooretown,Mooretown,Mooretown Rancheria of Maidu Indians of California
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Morongo,Morongo,"Morongo Band of Mission Indians, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Muckleshoot,Muckleshoot,Muckleshoot Indian Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Muscogee,Muscogee,The Muscogee (Creek) Nation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Naknek,Naknek,Naknek Native Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nanwalek,Nanwalek,Native Village of Nanwalek (aka English Bay)
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Napaimute,Napaimute,Native Village of Napaimute
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Napakiak,Napakiak,Native Village of Napakiak
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Napaskiak,Napaskiak,Native Village of Napaskiak
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Narragansett,Narragansett,Narragansett Indian Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Navajo,Navajo,"Navajo Nation, Arizona, New Mexico & Utah"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nelson Lagoon,Nelson Lagoon,Native Village of Nelson Lagoon
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nenana,Nenana,Nenana Native Association
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,New Koliganek,New Koliganek,New Koliganek Village Council
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,New Stuyahok,New Stuyahok,New Stuyahok Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Newhalen,Newhalen,Newhalen Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Newtok,Newtok,Newtok Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nez Perce,Nez Perce,Nez Perce Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nightmute,Nightmute,Native Village of Nightmute
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nikolai,Nikolai,Nikolai Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nikolski,Nikolski,Native Village of Nikolski
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ninilchik,Ninilchik,Ninilchik Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nisqually,Nisqually,Nisqually Indian Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Noatak,Noatak,Native Village of Noatak
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nome,Nome,Nome Eskimo Community
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nondalton,Nondalton,Nondalton Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nooksack,Nooksack,Nooksack Indian Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Noorvik,Noorvik,Noorvik Native Community
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Northern Arapaho,Northern Arapaho,"Northern Arapaho Tribe of the Wind River Reservation, Wyoming"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Northern Cheyenne,Northern Cheyenne,Northern Cheyenne Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Northfork,Northfork,Northfork Rancheria of Mono Indians of California
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Northway,Northway,Northway Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Northwestern Shoshone,Northwestern Shoshone,Northwestern Band of Shoshone Nation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nottawaseppi Potawatomi,Nottawaseppi Potawatomi,"Nottawaseppi Huron Band of the Potawatomi, MI"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nuiqsut,Nuiqsut,Native Village of Nuiqsut (aka Nooiksut)
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nulato,Nulato,Nulato Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nunakauyarmiut,Nunakauyarmiut,Nunakauyarmiut Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nunam Iqua,Nunam Iqua,Native Village of Nunam Iqua
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Nunapitchuk,Nunapitchuk,Native Village of Nunapitchuk
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Oglala Sioux,Oglala Sioux,Oglala Sioux Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ohkay,Ohkay,Ohkay Owingeh
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ohogamuit,Ohogamuit,Village of Ohogamiut
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Omaha,Omaha,Omaha Tribe of Nebraska
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Oneida  Nation of New York,Oneida  Nation of New York,Oneida  Nation of New York
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Oneida Nation (Wisconsin),Oneida Nation (Wisconsin),Oneida Nation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Onondaga,Onondaga,Onondaga Nation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Orutsararmiut,Orutsararmiut,Orutsararmiut Traditional Native Council
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Osage,Osage,The Osage Nation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Oscarville,Oscarville,Oscarville Traditional Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Otoe-Missouria,Otoe-Missouria,"Otoe-Missouria Tribe of Indians, Oklahoma"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ottawa of Oklahoma,Ottawa of Oklahoma,Ottawa Tribe of Oklahoma
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ouzinkie,Ouzinkie,Native Village of Ouzinkie
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Paimiut,Paimiut,Native Village of Paimiut
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Paiute of Utah,Paiute of Utah,"Paiute Indian Tribe of Utah (Cedar Band of Paiutes, Kanosh Band of Paiutes, Koosharem Band of Paiutes, Indian Peaks Band of Paiutes, and Shivwits Band of Paiutes)"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Paiute-Shoshone,Paiute-Shoshone,"Paiute-Shoshone Tribe of the Fallon Reservation and Colony, Nevada"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pala,Pala,Pala Band of Mission Indians
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pamunkey Indian Tribe,Pamunkey Indian Tribe,Pamunkey Indian Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pascua Yaqui,Pascua Yaqui,Pascua Yaqui Tribe of Arizona
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Paskenta,Paskenta,Paskenta Band of Nomlaki Indians of California
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Passamaquaddy Pleasant Point,Passamaquaddy Pleasant Point,Passamaquoddy Tribe - Pleasant Point
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Passamaquoddy Indian Township,Passamaquoddy Indian Township,Passamaquoddy Tribe - Indian Township
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pauloff Harbor,Pauloff Harbor,Pauloff Harbor Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pauma,Pauma,"Pauma Band of Luiseno Mission Indians of the Pauma & Yuima Reservation, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pawnee,Pawnee,Pawnee Nation of Oklahoma
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pechanga,Pechanga,"Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pedro Bay,Pedro Bay,Pedro Bay Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Penobscot,Penobscot,Penobscot Nation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Peoria,Peoria,Peoria Tribe of Indians of Oklahoma
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Perryville,Perryville,Native Village of Perryville
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Petersburg,Petersburg,Petersburg Indian Association
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Picayune,Picayune,Picayune Rancheria of Chukchansi Indians of California
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pilot Point,Pilot Point,Native Village of Pilot Point
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pilot Station,Pilot Station,Pilot Station Traditional Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pinoleville,Pinoleville,"Pinoleville Pomo Nation, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pit River,Pit River,"Pit River Tribe, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pitka's Point,Pitka's Point,Native Village of Pitka's Point
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Platinum,Platinum,Platinum Traditional Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Poarch,Poarch,Poarch Band of Creeks
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Point Hope IRA,Point Hope IRA,Native Village of Point Hope
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Point Lay IRA,Point Lay IRA,Native Village of Point Lay
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pokagon,Pokagon,"Pokagon Band of Potawatomi Indians, Michigan & Indiana"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ponca of Nebraska,Ponca of Nebraska,Ponca Tribe of Nebraska
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ponca of Oklahoma,Ponca of Oklahoma,Ponca Tribe of Indians of Oklahoma
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Port Gamble,Port Gamble,Port Gamble S'Klallam Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Port Graham,Port Graham,Native Village of Port Graham
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Port Heiden,Port Heiden,Native Village of Port Heiden
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Port Lions,Port Lions,Native Village of Port Lions
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Portage Creek,Portage Creek,Portage Creek Village (aka Ohgsenakale)
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Potter Valley,Potter Valley,"Potter Valley Tribe, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Prairie Band,Prairie Band,Prairie Band of Potawatomi Nation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Prairie Island,Prairie Island,Prairie Island Indian Community in the State of MN
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Acoma,Pueblo of Acoma,Pueblo of Acoma
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Cochiti,Pueblo of Cochiti,Pueblo of Cochiti
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Isleta,Pueblo of Isleta,Pueblo of Isleta
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Jemez,Pueblo of Jemez,Pueblo of Jemez
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Laguna,Pueblo of Laguna,Pueblo of Laguna
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Nambe,Pueblo of Nambe,Pueblo of Nambe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Picuris,Pueblo of Picuris,Pueblo of Picuris
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Pojoaque,Pueblo of Pojoaque,Pueblo of Pojoaque
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of San Felipe,Pueblo of San Felipe,Pueblo of San Felipe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of San Ildefonso,Pueblo of San Ildefonso,Pueblo of San Ildefonso
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Sandia,Pueblo of Sandia,Pueblo of Sandia
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Santa Ana,Pueblo of Santa Ana,Pueblo of Santa Ana
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Santa Clara,Pueblo of Santa Clara,Pueblo of Santa Clara
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Taos,Pueblo of Taos,Pueblo of Taos
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Tesuque,Pueblo of Tesuque,Pueblo of Tesuque
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pueblo of Zia,Pueblo of Zia,Pueblo of Zia
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Puyallup,Puyallup,Puyallup Tribe of the Puyallup Reservation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Pyramid Lake,Pyramid Lake,"Pyramid Lake Paiute Tribe of the Pyramid Lake Reservation, Nevada"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Qagan Tayagungin,Qagan Tayagungin,Qagan Tayagungin Tribe of Sand Point Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Qawalangin,Qawalangin,Qawalangin Tribe of Unalaska
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Quapaw,Quapaw,The Quapaw Tribe of Indians
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Quartz Valley,Quartz Valley,Quartz Valley Indian Community of the Quartz Valley Reservation of California
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Quechan,Quechan,"Quechan Tribe of the Fort Yuma Indian Reservation, California & Arizona"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Quileute,Quileute,Quileute Tribe of the Quileute Reservation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Quinault,Quinault,Quinault Indian Nation
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ramah,Ramah,Ramah Navajo Chapter
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ramona,Ramona,"Ramona Band of Cahuilla, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Rampart,Rampart,Rampart Village
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Red Cliff,Red Cliff,Red Cliff Band of Lake Superior Chippewa Indians of Wisconsin
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Red Devil,Red Devil,Village of Red Devil
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Red Lake,Red Lake,"Red Lake Band of Chippewa Indians, Minnesota"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Redding,Redding,"Redding Rancheria, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Redwood Valley,Redwood Valley,Redwood Valley or Little River Band of Pomo Indians of the Redwood Valley Rancheria California
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Reno-Sparks,Reno-Sparks,"Reno-Sparks Indian Colony, Nevada"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Resighini,Resighini,"Resighini Rancheria, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Rincon,Rincon,"Rincon Band of Luiseno Mission Indians of the Rincon Reservation, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Robinson,Robinson,"Robinson Rancheria Band of Pomo Indians, CA"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Rosebud,Rosebud,"Rosebud Sioux Tribe of the Rosebud Indian Reservation, SD"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Round Valley,Round Valley,"Round Valley Indian Tribes, Round Valley Reservation, California"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Ruby,Ruby,Native Village of Ruby
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Sac & Fox of Mississippi,Sac & Fox of Mississippi,Sac & Fox Tribe of the Mississippi in Iowa
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Sac and Fox Nation,Oklahoma,"Sac and Fox Nation, Oklahoma"
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Sac and Fox Nation of Missouri in KS and NE,Sac and Fox Nation of Missouri in Kansas and Nebraska,Sac and Fox Nation of Missouri in Kansas and Nebraska
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Saginaw Chippewa,Saginaw Chippewa,Saginaw Chippewa Indian Tribe of Michigan
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Saint Paul,Saint Paul,Saint Paul Island
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Saint Regis,Saint Regis,Saint Regis Mohawk Tribe
tribal_affiliation_descriptors,ed-fi,uri://ed-fi.org/TribalAffiliationDescriptor,Salamatoff,Salamatoff,Village of Salamatoff
